,TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
0,1610612737,2013,00,Jeff Teague,Jeff,jeff-teague,0,G,6-2,181,"JUN 10, 1988",26.0,4,Wake Forest,201952,
1,1610612737,2013,00,Lou Williams,Lou,lou-williams,3,G,6-1,175,"OCT 27, 1986",27.0,8,South Gwinnett HS (GA),101150,
2,1610612737,2013,00,Paul Millsap,Paul,paul-millsap,4,F,6-8,253,"FEB 10, 1985",29.0,7,Louisiana Tech,200794,
3,1610612737,2013,00,DeMarre Carroll,DeMarre,demarre-carroll,5,F,6-8,212,"JUL 27, 1986",27.0,4,Missouri,201960,
4,1610612737,2013,00,Pero Antic,Pero,pero-antic,6,C,6-11,260,"JUL 29, 1982",31.0,R,Olympiacos,203544,
5,1610612737,2013,00,Shelvin Mack,Shelvin,shelvin-mack,8,G,6-3,207,"APR 22, 1990",24.0,2,Butler,202714,
6,1610612737,2013,00,John Jenkins,John,john-jenkins,12,G,6-4,215,"MAR 06, 1991",23.0,1,Vanderbilt,203098,
7,1610612737,2013,00,Gustavo Ayon,Gustavo,gustavo-ayon,14,F-C,6-10,250,"APR 01, 1985",29.0,2,Baloncesto Fuenlabrada,202970,
8,1610612737,2013,00,Al Horford,Al,al-horford,15,C-F,6-10,250,"JUN 03, 1986",28.0,6,Florida,201143,
9,1610612737,2013,00,Dennis Schroder,Dennis,dennis-schroder,17,G,6-1,168,"SEP 15, 1993",20.0,R,Braunschweig,203471,
10,1610612737,2013,00,Cartier Martin,Cartier,cartier-martin,20,F,6-7,220,"NOV 20, 1984",29.0,5,Kansas State,201858,
11,1610612737,2013,00,Kyle Korver,Kyle,kyle-korver,26,G-F,6-7,212,"MAR 17, 1981",33.0,10,Creighton,2594,
12,1610612737,2013,00,Mike Muscala,Mike,mike-muscala,31,C,6-11,239,"JUL 01, 1991",22.0,R,Bucknell,203488,
13,1610612737,2013,00,Mike Scott,Mike,mike-scott,32,F,6-8,237,"JUL 16, 1988",25.0,1,Virginia,203118,
14,1610612737,2013,00,Elton Brand,Elton,elton-brand,42,F,6-9,254,"MAR 11, 1979",35.0,14,Duke,1882,
15,1610612737,2014,00,Jeff Teague,Jeff,jeff-teague,0,G,6-2,181,"JUN 10, 1988",27.0,5,Wake Forest,201952,
16,1610612737,2014,00,Austin Daye,Austin,austin-daye,3,F,6-11,220,"JUN 05, 1988",27.0,5,Gonzaga,201948,
17,1610612737,2014,00,Paul Millsap,Paul,paul-millsap,4,F,6-8,253,"FEB 10, 1985",30.0,8,Louisiana Tech,200794,
18,1610612737,2014,00,DeMarre Carroll,DeMarre,demarre-carroll,5,F,6-8,212,"JUL 27, 1986",28.0,5,Missouri,201960,
19,1610612737,2014,00,Pero Antic,Pero,pero-antic,6,F-C,6-11,260,"JUL 29, 1982",32.0,1,Olympiacos,203544,
20,1610612737,2014,00,Elton Brand,Elton,elton-brand,7,F-C,6-9,254,"MAR 11, 1979",36.0,15,Duke,1882,
21,1610612737,2014,00,Shelvin Mack,Shelvin,shelvin-mack,8,G,6-3,207,"APR 22, 1990",25.0,3,Butler,202714,
22,1610612737,2014,00,John Jenkins,John,john-jenkins,12,G,6-4,215,"MAR 06, 1991",24.0,2,Vanderbilt,203098,
23,1610612737,2014,00,Al Horford,Al,al-horford,15,C-F,6-10,250,"JUN 03, 1986",29.0,7,Florida,201143,
24,1610612737,2014,00,Dennis Schroder,Dennis,dennis-schroder,17,G,6-1,168,"SEP 15, 1993",21.0,1,Braunschweig,203471,
25,1610612737,2014,00,Kent Bazemore,Kent,kent-bazemore,24,G,6-5,201,"JUL 01, 1989",25.0,2,Old Dominion,203145,
26,1610612737,2014,00,Thabo Sefolosha,Thabo,thabo-sefolosha,25,F-G,6-7,222,"MAY 02, 1984",31.0,8,Angelico Biella,200757,
27,1610612737,2014,00,Kyle Korver,Kyle,kyle-korver,26,G,6-7,212,"MAR 17, 1981",34.0,11,Creighton,2594,
28,1610612737,2014,00,Mike Muscala,Mike,mike-muscala,31,F-C,6-11,230,"JUL 01, 1991",23.0,1,Bucknell,203488,
29,1610612737,2014,00,Mike Scott,Mike,mike-scott,32,F,6-8,237,"JUL 16, 1988",26.0,2,Virginia,203118,
30,1610612737,2015,00,Jeff Teague,Jeff,jeff-teague,0,G,6-2,186,"JUN 10, 1988",28.0,6,Wake Forest,201952,
31,1610612737,2015,00,Paul Millsap,Paul,paul-millsap,4,F,6-8,246,"FEB 10, 1985",31.0,9,Louisiana Tech,200794,
32,1610612737,2015,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,10,G,6-6,205,"MAR 16, 1992",24.0,2,Michigan,203501,
33,1610612737,2015,00,Tiago Splitter,Tiago,tiago-splitter,11,C-F,6-11,245,"JAN 01, 1985",31.0,5,Bilbao,201168,
34,1610612737,2015,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-4,190,"JAN 02, 1981",35.0,12,Kansas,2550,
35,1610612737,2015,00,Lamar Patterson,Lamar,lamar-patterson,13,G-F,6-5,225,"AUG 12, 1991",24.0,R,Pittsburgh,203934,
36,1610612737,2015,00,Al Horford,Al,al-horford,15,C-F,6-10,245,"JUN 03, 1986",30.0,8,Florida,201143,
37,1610612737,2015,00,Dennis Schroder,Dennis,dennis-schroder,17,G,6-1,172,"SEP 15, 1993",22.0,2,Braunschweig,203471,
38,1610612737,2015,00,Edy Tavares,Edy,edy-tavares,22,C,7-3,260,"MAR 22, 1992",24.0,R,Gran Canaria,204002,
39,1610612737,2015,00,Kent Bazemore,Kent,kent-bazemore,24,F-G,6-5,201,"JUL 01, 1989",26.0,3,Old Dominion,203145,
40,1610612737,2015,00,Thabo Sefolosha,Thabo,thabo-sefolosha,25,F,6-7,220,"MAY 02, 1984",32.0,9,Angelico Biella,200757,
41,1610612737,2015,00,Kyle Korver,Kyle,kyle-korver,26,G,6-7,212,"MAR 17, 1981",35.0,12,Creighton,2594,
42,1610612737,2015,00,Mike Muscala,Mike,mike-muscala,31,F-C,6-11,240,"JUL 01, 1991",24.0,2,Bucknell,203488,
43,1610612737,2015,00,Mike Scott,Mike,mike-scott,32,F,6-8,237,"JUL 16, 1988",27.0,3,Virginia,203118,
44,1610612737,2015,00,Kris Humphries,Kris,kris-humphries,43,F,6-9,235,"FEB 06, 1985",31.0,11,Minnesota,2743,
45,1610612737,2016,00,Paul Millsap,Paul,paul-millsap,4,F,6-8,246,"FEB 10, 1985",32.0,10,Louisiana Tech,200794,
46,1610612737,2016,00,Malcolm Delaney,Malcolm,malcolm-delaney,5,G,6-3,190,"MAR 11, 1989",28.0,R,Virginia Tech,1627098,
47,1610612737,2016,00,Ersan Ilyasova,Ersan,ersan-ilyasova,7,F,6-10,235,"MAY 15, 1987",30.0,8,FC Barcelona,101141,
48,1610612737,2016,00,Dwight Howard,Dwight,dwight-howard,8,C,6-11,265,"DEC 08, 1985",31.0,12,SW Atlanta Christian Academy (GA),2730,
49,1610612737,2016,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,10,G,6-6,205,"MAR 16, 1992",25.0,3,Michigan,203501,
50,1610612737,2016,00,Taurean Prince,Taurean,taurean-prince,12,F,6-8,220,"MAR 22, 1994",23.0,R,Baylor,1627752,
51,1610612737,2016,00,Jose Calderon,Jose,jose-calderon,13,G,6-3,200,"SEP 28, 1981",35.0,11,Tau Ceramica,101181,
52,1610612737,2016,00,Dennis Schroder,Dennis,dennis-schroder,17,G,6-1,172,"SEP 15, 1993",23.0,3,Braunschweig,203471,
53,1610612737,2016,00,Kent Bazemore,Kent,kent-bazemore,24,F-G,6-5,201,"JUL 01, 1989",27.0,4,Old Dominion,203145,
54,1610612737,2016,00,Thabo Sefolosha,Thabo,thabo-sefolosha,25,F,6-7,220,"MAY 02, 1984",33.0,10,Angelico Biella,200757,
55,1610612737,2016,00,Ryan Kelly,Ryan,ryan-kelly,30,F,6-11,230,"APR 09, 1991",26.0,3,Duke,203527,
56,1610612737,2016,00,Mike Muscala,Mike,mike-muscala,31,F-C,6-11,240,"JUL 01, 1991",25.0,3,Bucknell,203488,
57,1610612737,2016,00,Mike Dunleavy,Mike,mike-dunleavy,34,G-F,6-9,230,"SEP 15, 1980",36.0,14,Duke,2399,
58,1610612737,2016,00,Kris Humphries,Kris,kris-humphries,43,F,6-9,235,"FEB 06, 1985",32.0,12,Minnesota,2743,
59,1610612737,2016,00,DeAndre' Bembry,DeAndre',deandre-bembry,95,F-G,6-6,210,"JUL 04, 1994",22.0,R,St. Joseph's (PA),1627761,
60,1610612737,2017,00,Antonius Cleveland,Antonius,antonius-cleveland,0,G,6-6,195,"FEB 02, 1994",24.0,R,S.E. Missouri,1628499,
61,1610612737,2017,00,Tyler Dorsey,Tyler,tyler-dorsey,2,G,6-5,183,"FEB 18, 1996",22.0,R,Oregon,1628416,
62,1610612737,2017,00,Jaylen Morris,Jaylen,jaylen-morris,3,G,6-5,185,"SEP 19, 1995",22.0,R,Molloy,1628537,
63,1610612737,2017,00,Andrew White III,Andrew,andrew-white-iii,4,F,6-7,210,"JUN 16, 1993",25.0,R,Syracuse,1628510,
64,1610612737,2017,00,Malcolm Delaney,Malcolm,malcolm-delaney,5,G,6-3,190,"MAR 11, 1989",29.0,1,Virginia Tech,1627098,
65,1610612737,2017,00,Jeremy Evans,Jeremy,jeremy-evans,6,F,6-9,200,"OCT 24, 1987",30.0,6,Western Kentucky,202379,
66,1610612737,2017,00,Damion Lee,Damion,damion-lee,8,G,6-6,210,"OCT 21, 1992",25.0,R,Drexel,1627814,
67,1610612737,2017,00,Josh Magette,Josh,josh-magette,11,G,6-1,160,"NOV 28, 1989",28.0,R,Alabama Huntsville,203705,
68,1610612737,2017,00,Taurean Prince,Taurean,taurean-prince,12,F,6-8,220,"MAR 22, 1994",24.0,1,Baylor,1627752,
69,1610612737,2017,00,Dewayne Dedmon,Dewayne,dewayne-dedmon,14,C,7-0,245,"AUG 12, 1989",28.0,4,USC,203473,
70,1610612737,2017,00,Dennis Schroder,Dennis,dennis-schroder,17,G,6-1,172,"SEP 15, 1993",24.0,4,Braunschweig,203471,
71,1610612737,2017,00,Miles Plumlee,Miles,miles-plumlee,18,C-F,6-11,249,"SEP 01, 1988",29.0,5,Duke,203101,
72,1610612737,2017,00,John Collins,John,john-collins,20,F-C,6-10,235,"SEP 23, 1997",20.0,R,Wake Forest,1628381,
73,1610612737,2017,00,Isaiah Taylor,Isaiah,isaiah-taylor,22,G,6-3,170,"JUL 11, 1994",23.0,1,Texas,1627819,
74,1610612737,2017,00,Kent Bazemore,Kent,kent-bazemore,24,G,6-5,201,"JUL 01, 1989",28.0,5,Old Dominion,203145,
75,1610612737,2017,00,Mike Muscala,Mike,mike-muscala,31,F-C,6-11,240,"JUL 01, 1991",26.0,4,Bucknell,203488,
76,1610612737,2017,00,Tyler Cavanaugh,Tyler,tyler-cavanaugh,34,F,6-9,238,"FEB 09, 1994",24.0,R,George Washington,1628463,
77,1610612737,2017,00,DeAndre' Bembry,DeAndre',deandre-bembry,95,F-G,6-6,210,"JUL 04, 1994",23.0,1,St. Joseph's (PA),1627761,
78,1610612737,2018,00,Justin Anderson,Justin,justin-anderson,1,G-F,6-6,230,"NOV 19, 1993",25.0,3,Virginia,1626147,
79,1610612737,2018,00,Kevin Huerter,Kevin,kevin-huerter,3,G,6-7,190,"AUG 27, 1998",20.0,R,Maryland,1628989,
80,1610612737,2018,00,Omari Spellman,Omari,omari-spellman,6,F,6-9,245,"JUL 21, 1997",21.0,R,Villanova,1629016,
81,1610612737,2018,00,Isaac Humphries,Isaac,isaac-humphries,8,C,7-0,260,"JAN 05, 1998",21.0,R,Kentucky,1629353,
82,1610612737,2018,00,Jaylen Adams,Jaylen,jaylen-adams,10,G,6-2,190,"MAY 04, 1996",23.0,R,St. Bonaventure,1629121,
83,1610612737,2018,00,Trae Young,Trae,trae-young,11,G,6-2,180,"SEP 19, 1998",20.0,R,Oklahoma,1629027,Draft Rights Traded from DAL on 06/21/18
84,1610612737,2018,00,Taurean Prince,Taurean,taurean-prince,12,F,6-8,220,"MAR 22, 1994",25.0,2,Baylor,1627752,
85,1610612737,2018,00,Dewayne Dedmon,Dewayne,dewayne-dedmon,14,C,7-0,245,"AUG 12, 1989",29.0,5,USC,203473,
86,1610612737,2018,00,Vince Carter,Vince,vince-carter,15,F-G,6-6,220,"JAN 26, 1977",42.0,20,North Carolina,1713,
87,1610612737,2018,00,Miles Plumlee,Miles,miles-plumlee,18,C,6-11,249,"SEP 01, 1988",30.0,6,Duke,203101,
88,1610612737,2018,00,John Collins,John,john-collins,20,F-C,6-10,235,"SEP 23, 1997",21.0,1,Wake Forest,1628381,
89,1610612737,2018,00,Alex Poythress,Alex,alex-poythress,22,F,6-9,235,"SEP 06, 1993",25.0,2,Kentucky,1627816,
90,1610612737,2018,00,Kent Bazemore,Kent,kent-bazemore,24,G,6-5,201,"JUL 01, 1989",29.0,6,Old Dominion,203145,
91,1610612737,2018,00,Alex Len,Alex,alex-len,25,C,7-1,250,"JUN 16, 1993",26.0,5,Maryland,203458,
92,1610612737,2018,00,DeAndre' Bembry,DeAndre',deandre-bembry,95,F,6-6,210,"JUL 04, 1994",24.0,2,St. Joseph's (PA),1627761,
93,1610612737,2019,00,Jeff Teague,Jeff,jeff-teague,00,G,6-3,195,"JUN 10, 1988",32.0,10,Wake Forest,201952,
94,1610612737,2019,00,Brandon Goodwin,Brandon,brandon-goodwin,0,G,6-0,180,"OCT 02, 1995",24.0,1,Florida Gulf Coast,1629164,
95,1610612737,2019,00,Treveon Graham,Treveon,treveon-graham,2,G-F,6-5,219,"OCT 28, 1993",26.0,3,Va Commonwealth,1626203,
96,1610612737,2019,00,Kevin Huerter,Kevin,kevin-huerter,3,G-F,6-7,190,"AUG 27, 1998",21.0,1,Maryland,1628989,
97,1610612737,2019,00,Charlie Brown Jr.,Charlie,charlie-brown-jr,4,G,6-6,199,"FEB 02, 1997",23.0,R,St. Joseph's (PA),1629718,
98,1610612737,2019,00,Skal Labissiere,Skal,skal-labissiere,7,F-C,6-10,235,"MAR 18, 1996",24.0,3,Kentucky,1627746,
99,1610612737,2019,00,Trae Young,Trae,trae-young,11,G,6-1,180,"SEP 19, 1998",21.0,1,Oklahoma,1629027,Draft Rights Traded from DAL on 06/21/18
100,1610612737,2019,00,De'Andre Hunter,De'Andre,deandre-hunter,12,F-G,6-7,225,"DEC 02, 1997",22.0,R,Virginia,1629631,Draft Rights Traded from NOP on 07/07/19
101,1610612737,2019,00,Dewayne Dedmon,Dewayne,dewayne-dedmon,14,C,7-0,245,"AUG 12, 1989",30.0,6,USC,203473,
102,1610612737,2019,00,Clint Capela,Clint,clint-capela,15,C,6-10,240,"MAY 18, 1994",26.0,5,Elan Chalon,203991,Traded from HOU on 02/05/20
103,1610612737,2019,00,Vince Carter,Vince,vince-carter,15,G-F,6-6,220,"JAN 26, 1977",43.0,21,North Carolina,1713,
104,1610612737,2019,00,John Collins,John,john-collins,20,F,6-9,235,"SEP 23, 1997",22.0,2,Wake Forest,1628381,
105,1610612737,2019,00,Cam Reddish,Cam,cam-reddish,22,F-G,6-8,218,"SEP 01, 1999",20.0,R,Duke,1629629,
106,1610612737,2019,00,Bruno Fernando,Bruno,bruno-fernando,24,F-C,6-9,240,"AUG 15, 1998",21.0,R,Maryland,1628981,Traded from HOU on 02/09/23
107,1610612737,2019,00,Damian Jones,Damian,damian-jones,30,C,6-11,245,"JUN 30, 1995",25.0,3,Vanderbilt,1627745,
108,1610612737,2019,00,DeAndre' Bembry,DeAndre',deandre-bembry,95,G-F,6-5,210,"JUL 04, 1994",25.0,3,St. Joseph's (PA),1627761,
109,1610612737,2020,00,Brandon Goodwin,Brandon,brandon-goodwin,0,G,6-0,180,"OCT 02, 1995",25.0,2,Florida Gulf Coast,1629164,
110,1610612737,2020,00,Nathan Knight,Nathan,nathan-knight,1,F-C,6-10,253,"SEP 20, 1997",23.0,R,William & Mary,1630233,
111,1610612737,2020,00,Kevin Huerter,Kevin,kevin-huerter,3,G-F,6-7,190,"AUG 27, 1998",22.0,2,Maryland,1628989,
112,1610612737,2020,00,Skylar Mays,Skylar,skylar-mays,4,G,6-4,205,"SEP 05, 1997",23.0,R,Louisiana State,1630219,
113,1610612737,2020,00,Lou Williams,Lou,lou-williams,6,G,6-1,175,"OCT 27, 1986",34.0,15,South Gwinnett HS (GA),101150,
114,1610612737,2020,00,Danilo Gallinari,Danilo,danilo-gallinari,8,F,6-10,233,"AUG 08, 1988",32.0,11,Olimpia Milano,201568,
115,1610612737,2020,00,Trae Young,Trae,trae-young,11,G,6-1,180,"SEP 19, 1998",22.0,2,Oklahoma,1629027,Draft Rights Traded from DAL on 06/21/18
116,1610612737,2020,00,De'Andre Hunter,De'Andre,deandre-hunter,12,F-G,6-8,225,"DEC 02, 1997",23.0,1,Virginia,1629631,Draft Rights Traded from NOP on 07/07/19
117,1610612737,2020,00,Bogdan Bogdanovic,Bogdan,bogdan-bogdanovic,13,G,6-6,220,"AUG 18, 1992",28.0,3,Fenerbahce,203992,Signed on 11/25/20
118,1610612737,2020,00,Clint Capela,Clint,clint-capela,15,C,6-10,240,"MAY 18, 1994",27.0,6,Elan Chalon,203991,Traded from HOU on 02/05/20
119,1610612737,2020,00,Onyeka Okongwu,Onyeka,onyeka-okongwu,17,F-C,6-8,235,"DEC 11, 2000",20.0,R,Southern California,1630168,#6 Pick in 2020 Draft
120,1610612737,2020,00,Solomon Hill,Solomon,solomon-hill,18,F,6-6,226,"MAR 18, 1991",30.0,7,Arizona,203524,
121,1610612737,2020,00,Tony Snell,Tony,tony-snell,19,G,6-6,213,"NOV 10, 1991",29.0,7,New Mexico,203503,
122,1610612737,2020,00,John Collins,John,john-collins,20,F-C,6-9,235,"SEP 23, 1997",23.0,3,Wake Forest,1628381,
123,1610612737,2020,00,Cam Reddish,Cam,cam-reddish,22,F-G,6-8,218,"SEP 01, 1999",21.0,1,Duke,1629629,
124,1610612737,2020,00,Bruno Fernando,Bruno,bruno-fernando,24,F-C,6-9,240,"AUG 15, 1998",22.0,1,Maryland,1628981,Traded from HOU on 02/09/23
125,1610612737,2020,00,Kris Dunn,Kris,kris-dunn,32,G,6-3,205,"MAR 18, 1994",27.0,4,Providence,1627739,
126,1610612737,2021,00,Delon Wright,Delon,delon-wright,0,G,6-5,185,"APR 26, 1992",30.0,6,Utah,1626153,
127,1610612737,2021,00,Jalen Johnson,Jalen,jalen-johnson,1,F,6-8,219,"DEC 18, 2001",20.0,R,Duke,1630552,#20 Pick in 2021 Draft
128,1610612737,2021,00,Sharife Cooper,Sharife,sharife-cooper,2,G,6-1,176,"JUN 11, 2001",21.0,R,Auburn,1630536,
129,1610612737,2021,00,Kevin Huerter,Kevin,kevin-huerter,3,G-F,6-7,198,"AUG 27, 1998",23.0,3,Maryland,1628989,
130,1610612737,2021,00,Skylar Mays,Skylar,skylar-mays,4,G,6-4,205,"SEP 05, 1997",24.0,1,Louisiana State,1630219,
131,1610612737,2021,00,Kevin Knox II,Kevin,kevin-knox-ii,5,F,6-7,215,"AUG 11, 1999",22.0,3,Kentucky,1628995,
132,1610612737,2021,00,Lou Williams,Lou,lou-williams,6,G,6-2,175,"OCT 27, 1986",35.0,16,South Gwinnett HS (GA),101150,
133,1610612737,2021,00,Timothe Luwawu-Cabarrot,Timothe,timothe-luwawu-cabarrot,7,G-F,6-7,215,"MAY 09, 1995",27.0,5,Mega Basket,1627789,
134,1610612737,2021,00,Danilo Gallinari,Danilo,danilo-gallinari,8,F,6-10,236,"AUG 08, 1988",33.0,12,Olimpia Milano,201568,
135,1610612737,2021,00,Gorgui Dieng,Gorgui,gorgui-dieng,10,C,6-10,248,"JAN 18, 1990",32.0,8,Louisville,203476,
136,1610612737,2021,00,Trae Young,Trae,trae-young,11,G,6-1,164,"SEP 19, 1998",23.0,3,Oklahoma,1629027,Draft Rights Traded from DAL on 06/21/18
137,1610612737,2021,00,De'Andre Hunter,De'Andre,deandre-hunter,12,F-G,6-8,221,"DEC 02, 1997",24.0,2,Virginia,1629631,Draft Rights Traded from NOP on 07/07/19
138,1610612737,2021,00,Bogdan Bogdanovic,Bogdan,bogdan-bogdanovic,13,G,6-6,225,"AUG 18, 1992",29.0,4,Fenerbahce,203992,Signed on 11/25/20
139,1610612737,2021,00,Clint Capela,Clint,clint-capela,15,C,6-10,256,"MAY 18, 1994",28.0,7,Elan Chalon,203991,Traded from HOU on 02/05/20
140,1610612737,2021,00,Onyeka Okongwu,Onyeka,onyeka-okongwu,17,F-C,6-8,240,"DEC 11, 2000",21.0,1,Southern California,1630168,#6 Pick in 2020 Draft
141,1610612737,2021,00,John Collins,John,john-collins,20,F-C,6-9,226,"SEP 23, 1997",24.0,4,Wake Forest,1628381,
142,1610612737,2021,00,Chaundee Brown Jr.,Chaundee,chaundee-brown-jr,38,F,6-5,215,"DEC 04, 1998",23.0,R,Michigan,1630602,
143,1610612737,2022,00,Donovan Williams,Donovan,donovan-williams,,G,6-6,190,"SEP 06, 2001",21.0,R,UNLV,1631495,
144,1610612737,2022,00,Bruno Fernando,Bruno,bruno-fernando,0,F-C,6-10,240,"AUG 15, 1998",24.0,3,Maryland,1628981,Traded from HOU on 02/09/23
145,1610612737,2022,00,Jalen Johnson,Jalen,jalen-johnson,1,F,6-8,219,"DEC 18, 2001",21.0,1,Duke,1630552,#20 Pick in 2021 Draft
146,1610612737,2022,00,Trent Forrest,Trent,trent-forrest,2,G,6-4,210,"JUN 12, 1998",25.0,2,Florida State,1630235,Signed on 08/08/22
147,1610612737,2022,00,Aaron Holiday,Aaron,aaron-holiday,3,G,6-0,185,"SEP 30, 1996",26.0,4,UCLA,1628988,
148,1610612737,2022,00,Dejounte Murray,Dejounte,dejounte-murray,5,G,6-5,180,"SEP 19, 1996",26.0,5,Washington,1627749,Traded from SAS on 06/30/22
149,1610612737,2022,00,Trae Young,Trae,trae-young,11,G,6-1,164,"SEP 19, 1998",24.0,4,Oklahoma,1629027,Draft Rights Traded from DAL on 06/21/18
150,1610612737,2022,00,De'Andre Hunter,De'Andre,deandre-hunter,12,F-G,6-8,221,"DEC 02, 1997",25.0,3,Virginia,1629631,Draft Rights Traded from NOP on 07/07/19
151,1610612737,2022,00,Bogdan Bogdanovic,Bogdan,bogdan-bogdanovic,13,G,6-5,225,"AUG 18, 1992",30.0,5,Fenerbahce,203992,Signed on 11/25/20
152,1610612737,2022,00,AJ Griffin,AJ,aj-griffin,14,F,6-6,220,"AUG 25, 2003",19.0,R,Duke,1631100,#16 Pick in 2022 Draft
153,1610612737,2022,00,Clint Capela,Clint,clint-capela,15,C,6-10,256,"MAY 18, 1994",29.0,8,Elan Chalon,203991,Traded from HOU on 02/05/20
154,1610612737,2022,00,Onyeka Okongwu,Onyeka,onyeka-okongwu,17,F-C,6-9,240,"DEC 11, 2000",22.0,2,Southern California,1630168,#6 Pick in 2020 Draft
155,1610612737,2022,00,John Collins,John,john-collins,20,F-C,6-9,226,"SEP 23, 1997",25.0,5,Wake Forest,1628381,
156,1610612737,2022,00,Tyrese Martin,Tyrese,tyrese-martin,22,G,6-6,215,"MAR 07, 1999",24.0,R,Connecticut,1631213,
157,1610612737,2022,00,Garrison Mathews,Garrison,garrison-mathews,25,G,6-6,215,"OCT 24, 1996",26.0,3,Lipscomb,1629726,Traded from HOU on 02/09/23
158,1610612737,2022,00,Vit Krejci,Vit,vit-krejci,27,G,6-8,195,"JUN 19, 2000",23.0,1,Zaragoza,1630249,Signed on 12/22/23
159,1610612737,2022,00,Saddiq Bey,Saddiq,saddiq-bey,41,F,6-7,215,"APR 09, 1999",24.0,2,Villanova,1630180,Traded from DET on 02/09/23
160,1610612737,2023,00,Jalen Johnson,Jalen,jalen-johnson,1,F,6-8,219,"DEC 18, 2001",22.0,2,Duke,1630552,#20 Pick in 2021 Draft
161,1610612737,2023,00,Trent Forrest,Trent,trent-forrest,2,G,6-4,210,"JUN 12, 1998",25.0,3,Florida State,1630235,Signed on 08/08/22
162,1610612737,2023,00,Seth Lundy,Seth,seth-lundy,3,G-F,6-4,220,"APR 02, 2000",24.0,R,Penn State,1641754,#46 Pick in 2023 Draft
163,1610612737,2023,00,Kobe Bufkin,Kobe,kobe-bufkin,4,G,6-5,195,"SEP 21, 2003",20.0,R,Michigan,1641723,#15 Pick in 2023 Draft
164,1610612737,2023,00,Dejounte Murray,Dejounte,dejounte-murray,5,G,6-5,180,"SEP 19, 1996",27.0,6,Washington,1627749,Traded from SAS on 06/30/22
165,1610612737,2023,00,Trae Young,Trae,trae-young,11,G,6-1,164,"SEP 19, 1998",25.0,5,Oklahoma,1629027,Draft Rights Traded from DAL on 06/21/18
166,1610612737,2023,00,De'Andre Hunter,De'Andre,deandre-hunter,12,F-G,6-8,221,"DEC 02, 1997",26.0,4,Virginia,1629631,Draft Rights Traded from NOP on 07/07/19
167,1610612737,2023,00,Bogdan Bogdanovic,Bogdan,bogdan-bogdanovic,13,G,6-5,225,"AUG 18, 1992",31.0,6,Fenerbahce,203992,Signed on 11/25/20
168,1610612737,2023,00,AJ Griffin,AJ,aj-griffin,14,F,6-6,220,"AUG 25, 2003",20.0,1,Duke,1631100,#16 Pick in 2022 Draft
169,1610612737,2023,00,Clint Capela,Clint,clint-capela,15,C,6-10,256,"MAY 18, 1994",30.0,9,Elan Chalon,203991,Traded from HOU on 02/05/20
170,1610612737,2023,00,Onyeka Okongwu,Onyeka,onyeka-okongwu,17,F-C,6-10,240,"DEC 11, 2000",23.0,3,Southern California,1630168,#6 Pick in 2020 Draft
171,1610612737,2023,00,Mouhamed Gueye,Mouhamed,mouhamed-gueye,18,F,6-10,210,"NOV 09, 2002",21.0,R,Washington State,1631243,Draft Rights Traded from BOS on 06/28/23
172,1610612737,2023,00,Dylan Windler,Dylan,dylan-windler,20,G-F,6-7,196,"SEP 22, 1996",27.0,3,Belmont,1629685,Signed on 03/04/24
173,1610612737,2023,00,Bruno Fernando,Bruno,bruno-fernando,24,F-C,6-9,240,"AUG 15, 1998",25.0,4,Maryland,1628981,Traded from HOU on 02/09/23
174,1610612737,2023,00,Garrison Mathews,Garrison,garrison-mathews,25,G,6-6,215,"OCT 24, 1996",27.0,4,Lipscomb,1629726,Traded from HOU on 02/09/23
175,1610612737,2023,00,Vit Krejci,Vit,vit-krejci,27,G,6-8,195,"JUN 19, 2000",23.0,2,Zaragoza,1630249,Signed on 12/22/23
176,1610612737,2023,00,Wesley Matthews,Wesley,wesley-matthews,32,G,6-5,220,"OCT 14, 1986",37.0,14,Marquette,202083,Signed on 07/21/23
177,1610612737,2023,00,Saddiq Bey,Saddiq,saddiq-bey,41,G-F,6-7,215,"APR 09, 1999",25.0,3,Villanova,1630180,Traded from DET on 02/09/23
178,1610612738,2013,00,Avery Bradley,Avery,avery-bradley,0,G,6-2,180,"NOV 26, 1990",23.0,3,Texas,202340,
179,1610612738,2013,00,Keith Bogans,Keith,keith-bogans,4,G-F,6-5,215,"MAY 12, 1980",34.0,10,Kentucky,2586,
180,1610612738,2013,00,Jared Sullinger,Jared,jared-sullinger,7,C-F,6-9,260,"MAR 04, 1992",22.0,1,Ohio State,203096,
181,1610612738,2013,00,Jeff Green,Jeff,jeff-green,8,F,6-9,235,"AUG 28, 1986",27.0,5,Georgetown,201145,
182,1610612738,2013,00,Rajon Rondo,Rajon,rajon-rondo,9,G,6-1,186,"FEB 22, 1986",28.0,7,Kentucky,200765,
183,1610612738,2013,00,Jerryd Bayless,Jerryd,jerryd-bayless,11,G,6-3,200,"AUG 20, 1988",25.0,5,Arizona,201573,
